AssessmentRecordID,ReviewID,UserID,RiskID,RoleKey
ASMT_0000283,REV_2023,U00614,RISK_089,480
ASMT_0000283,REV_2023,U00614,RISK_089,280
ASMT_0000284,REV_2022,U00391,RISK_094,8
ASMT_0000284,REV_2022,U00391,RISK_094,466
ASMT_0000285,REV_2023,U01713,RISK_076,519
ASMT_0000286,REV_2024,U01713,RISK_076,543
ASMT_0000286,REV_2024,U01713,RISK_076,20
ASMT_0000287,REV_2025,U01713,RISK_076,177
ASMT_0000287,REV_2025,U01713,RISK_076,425
ASMT_0000288,REV_2026,U01713,RISK_076,601
ASMT_0000289,REV_2023,U01587,RISK_002,94
ASMT_0000289,REV_2023,U01587,RISK_002,388
ASMT_0000290,REV_2023,U01176,RISK_004,642
ASMT_0000290,REV_2023,U01176,RISK_004,542
ASMT_0000291,REV_2023,U01218,RISK_096,282
ASMT_0000291,REV_2023,U01218,RISK_096,160
ASMT_0000291,REV_2023,U01218,RISK_096,218
ASMT_0000292,REV_2022,U00135,RISK_093,36
ASMT_0000292,REV_2022,U00135,RISK_093,14
ASMT_0000293,REV_2023,U00135,RISK_093,361
ASMT_0000294,REV_2022,U00339,RISK_070,290
ASMT_0000294,REV_2022,U00339,RISK_070,379
ASMT_0000295,REV_2023,U00339,RISK_070,270
ASMT_0000296,REV_2024,U00339,RISK_070,348
ASMT_0000296,REV_2024,U00339,RISK_070,451
ASMT_0000297,REV_2025,U00339,RISK_070,629
ASMT_0000297,REV_2025,U00339,RISK_070,489
ASMT_0000298,REV_2026,U00339,RISK_070,28
ASMT_0000298,REV_2026,U00339,RISK_070,240
ASMT_0000299,REV_2025,U00002,RISK_086,469
ASMT_0000299,REV_2025,U00002,RISK_086,446
ASMT_0000300,REV_2026,U00002,RISK_086,374
ASMT_0000300,REV_2026,U00002,RISK_086,303
ASMT_0000300,REV_2026,U00002,RISK_086,194
ASMT_0000301,REV_2022,U00900,RISK_044,263
ASMT_0000301,REV_2022,U00900,RISK_044,341
ASMT_0000302,REV_2025,U00900,RISK_044,244
ASMT_0000303,REV_2022,U00827,RISK_096,173
ASMT_0000303,REV_2022,U00827,RISK_096,17
ASMT_0000304,REV_2024,U00827,RISK_096,203
ASMT_0000304,REV_2024,U00827,RISK_096,254
ASMT_0000304,REV_2024,U00827,RISK_096,241
ASMT_0000305,REV_2022,U01594,RISK_101,421
ASMT_0000306,REV_2023,U01594,RISK_101,8
ASMT_0000306,REV_2023,U01594,RISK_101,530
ASMT_0000307,REV_2024,U01594,RISK_101,539
ASMT_0000308,REV_2025,U01594,RISK_101,263
ASMT_0000308,REV_2025,U01594,RISK_101,638
ASMT_0000309,REV_2026,U01594,RISK_101,196
ASMT_0000309,REV_2026,U01594,RISK_101,286
ASMT_0000310,REV_2023,U01012,RISK_062,387
ASMT_0000310,REV_2023,U01012,RISK_062,376
ASMT_0000310,REV_2023,U01012,RISK_062,323
ASMT_0000311,REV_2022,U01248,RISK_102,512
ASMT_0000311,REV_2022,U01248,RISK_102,357
ASMT_0000312,REV_2023,U00532,RISK_115,223
ASMT_0000312,REV_2023,U00532,RISK_115,372
ASMT_0000313,REV_2024,U01054,RISK_071,533
ASMT_0000313,REV_2024,U01054,RISK_071,244
ASMT_0000314,REV_2022,U01273,RISK_024,529
ASMT_0000314,REV_2022,U01273,RISK_024,620
ASMT_0000315,REV_2024,U01273,RISK_024,640
ASMT_0000315,REV_2024,U01273,RISK_024,566
ASMT_0000316,REV_2022,U01117,RISK_008,535
ASMT_0000316,REV_2022,U01117,RISK_008,579
ASMT_0000317,REV_2023,U01117,RISK_008,242
ASMT_0000318,REV_2026,U01117,RISK_008,328
ASMT_0000318,REV_2026,U01117,RISK_008,355
ASMT_0000319,REV_2023,U00007,RISK_066,426
ASMT_0000319,REV_2023,U00007,RISK_066,248
ASMT_0000320,REV_2025,U00007,RISK_066,90
ASMT_0000320,REV_2025,U00007,RISK_066,181
ASMT_0000321,REV_2022,U00209,RISK_101,575
ASMT_0000322,REV_2025,U00209,RISK_101,608
ASMT_0000322,REV_2025,U00209,RISK_101,325
ASMT_0000323,REV_2026,U00209,RISK_101,406
ASMT_0000323,REV_2026,U00209,RISK_101,561
ASMT_0000324,REV_2022,U01409,RISK_050,322
ASMT_0000324,REV_2022,U01409,RISK_050,200
ASMT_0000324,REV_2022,U01409,RISK_050,482
ASMT_0000325,REV_2023,U01409,RISK_050,209
ASMT_0000326,REV_2024,U01409,RISK_050,253
ASMT_0000326,REV_2024,U01409,RISK_050,23
ASMT_0000327,REV_2026,U01409,RISK_050,205
ASMT_0000327,REV_2026,U01409,RISK_050,264
ASMT_0000328,REV_2023,U00612,RISK_081,155
ASMT_0000329,REV_2024,U00612,RISK_081,485
ASMT_0000329,REV_2024,U00612,RISK_081,609
ASMT_0000330,REV_2026,U00612,RISK_081,164
ASMT_0000330,REV_2026,U00612,RISK_081,632
ASMT_0000331,REV_2022,U00021,RISK_064,428
ASMT_0000331,REV_2022,U00021,RISK_064,549
ASMT_0000332,REV_2024,U01371,RISK_067,434
ASMT_0000332,REV_2024,U01371,RISK_067,302
ASMT_0000332,REV_2024,U01371,RISK_067,415
ASMT_0000333,REV_2023,U00814,RISK_081,240
ASMT_0000333,REV_2023,U00814,RISK_081,173
ASMT_0000333,REV_2023,U00814,RISK_081,521
ASMT_0000334,REV_2026,U00814,RISK_081,144
ASMT_0000334,REV_2026,U00814,RISK_081,8
ASMT_0000334,REV_2026,U00814,RISK_081,181
ASMT_0000335,REV_2024,U01552,RISK_047,391
ASMT_0000335,REV_2024,U01552,RISK_047,581
ASMT_0000336,REV_2022,U01472,RISK_021,473
ASMT_0000337,REV_2024,U01249,RISK_036,543
ASMT_0000337,REV_2024,U01249,RISK_036,262
ASMT_0000338,REV_2022,U01150,RISK_093,486
ASMT_0000338,REV_2022,U01150,RISK_093,333
ASMT_0000339,REV_2025,U00696,RISK_067,70
ASMT_0000339,REV_2025,U00696,RISK_067,167
ASMT_0000340,REV_2022,U00755,RISK_027,178
ASMT_0000341,REV_2024,U00755,RISK_027,608
ASMT_0000342,REV_2026,U00755,RISK_027,64
ASMT_0000342,REV_2026,U00755,RISK_027,271
ASMT_0000343,REV_2025,U01600,RISK_021,184
ASMT_0000343,REV_2025,U01600,RISK_021,354
ASMT_0000343,REV_2025,U01600,RISK_021,16
ASMT_0000344,REV_2024,U01193,RISK_116,105
ASMT_0000344,REV_2024,U01193,RISK_116,161
ASMT_0000345,REV_2025,U01193,RISK_116,451
ASMT_0000345,REV_2025,U01193,RISK_116,288
ASMT_0000346,REV_2023,U00137,RISK_068,517
ASMT_0000347,REV_2022,U00224,RISK_112,458
ASMT_0000347,REV_2022,U00224,RISK_112,542
ASMT_0000348,REV_2023,U00224,RISK_112,326
ASMT_0000349,REV_2026,U00224,RISK_112,96
ASMT_0000349,REV_2026,U00224,RISK_112,130
ASMT_0000350,REV_2023,U01028,RISK_012,527
ASMT_0000350,REV_2023,U01028,RISK_012,264
ASMT_0000351,REV_2025,U01028,RISK_012,72
ASMT_0000352,REV_2026,U01028,RISK_012,78
ASMT_0000352,REV_2026,U01028,RISK_012,288
ASMT_0000353,REV_2024,U01730,RISK_117,19
ASMT_0000353,REV_2024,U01730,RISK_117,350
ASMT_0000354,REV_2026,U00860,RISK_054,227
ASMT_0000355,REV_2022,U01563,RISK_044,184
ASMT_0000356,REV_2025,U01563,RISK_044,217
ASMT_0000357,REV_2023,U01198,RISK_043,390
ASMT_0000357,REV_2023,U01198,RISK_043,1
ASMT_0000358,REV_2022,U01664,RISK_096,517
ASMT_0000358,REV_2022,U01664,RISK_096,480
ASMT_0000359,REV_2023,U00922,RISK_097,185
ASMT_0000360,REV_2023,U01776,RISK_065,357
ASMT_0000360,REV_2023,U01776,RISK_065,382
ASMT_0000361,REV_2025,U01776,RISK_065,313
ASMT_0000361,REV_2025,U01776,RISK_065,481
ASMT_0000362,REV_2024,U00574,RISK_101,371
ASMT_0000362,REV_2024,U00574,RISK_101,137
ASMT_0000363,REV_2025,U00574,RISK_101,87
ASMT_0000363,REV_2025,U00574,RISK_101,188
ASMT_0000363,REV_2025,U00574,RISK_101,129
ASMT_0000364,REV_2024,U00699,RISK_019,269
ASMT_0000364,REV_2024,U00699,RISK_019,75
ASMT_0000365,REV_2023,U00434,RISK_027,624
ASMT_0000365,REV_2023,U00434,RISK_027,5
ASMT_0000366,REV_2025,U00434,RISK_027,79
ASMT_0000367,REV_2022,U00993,RISK_021,364
ASMT_0000367,REV_2022,U00993,RISK_021,68
ASMT_0000368,REV_2023,U00993,RISK_021,314
ASMT_0000368,REV_2023,U00993,RISK_021,298
ASMT_0000369,REV_2025,U00993,RISK_021,232
ASMT_0000369,REV_2025,U00993,RISK_021,179
ASMT_0000370,REV_2026,U00993,RISK_021,58
ASMT_0000370,REV_2026,U00993,RISK_021,31
ASMT_0000371,REV_2026,U00927,RISK_056,316
ASMT_0000371,REV_2026,U00927,RISK_056,248
ASMT_0000371,REV_2026,U00927,RISK_056,227
ASMT_0000372,REV_2025,U01297,RISK_057,365
ASMT_0000372,REV_2025,U01297,RISK_057,273
ASMT_0000373,REV_2022,U00588,RISK_113,339
ASMT_0000373,REV_2022,U00588,RISK_113,437
ASMT_0000374,REV_2026,U01741,RISK_082,114
ASMT_0000375,REV_2022,U01649,RISK_097,443
ASMT_0000376,REV_2023,U01649,RISK_097,636
ASMT_0000376,REV_2023,U01649,RISK_097,194
ASMT_0000377,REV_2025,U01649,RISK_097,645
ASMT_0000377,REV_2025,U01649,RISK_097,563
ASMT_0000378,REV_2023,U00207,RISK_029,198
ASMT_0000378,REV_2023,U00207,RISK_029,451
ASMT_0000379,REV_2022,U00923,RISK_050,211
ASMT_0000380,REV_2025,U00923,RISK_050,337
ASMT_0000380,REV_2025,U00923,RISK_050,202
ASMT_0000381,REV_2024,U00280,RISK_095,481
ASMT_0000381,REV_2024,U00280,RISK_095,559
ASMT_0000382,REV_2024,U00804,RISK_035,413
ASMT_0000382,REV_2024,U00804,RISK_035,40
ASMT_0000383,REV_2023,U01564,RISK_065,327
ASMT_0000383,REV_2023,U01564,RISK_065,27
ASMT_0000384,REV_2025,U01564,RISK_065,371
ASMT_0000384,REV_2025,U01564,RISK_065,146
ASMT_0000385,REV_2023,U00137,RISK_041,370
ASMT_0000386,REV_2022,U00184,RISK_050,186
ASMT_0000387,REV_2023,U00184,RISK_050,182
ASMT_0000387,REV_2023,U00184,RISK_050,301
ASMT_0000388,REV_2024,U00184,RISK_050,268
ASMT_0000389,REV_2024,U00370,RISK_055,406
ASMT_0000389,REV_2024,U00370,RISK_055,270
ASMT_0000390,REV_2022,U01407,RISK_074,639
ASMT_0000390,REV_2022,U01407,RISK_074,452
ASMT_0000391,REV_2026,U01407,RISK_074,404
ASMT_0000391,REV_2026,U01407,RISK_074,309
ASMT_0000392,REV_2022,U01787,RISK_030,532
ASMT_0000392,REV_2022,U01787,RISK_030,411
ASMT_0000393,REV_2023,U01787,RISK_030,571
ASMT_0000393,REV_2023,U01787,RISK_030,201
ASMT_0000394,REV_2024,U01787,RISK_030,259
ASMT_0000394,REV_2024,U01787,RISK_030,536
ASMT_0000395,REV_2025,U01787,RISK_030,466
ASMT_0000396,REV_2026,U01787,RISK_030,618
ASMT_0000396,REV_2026,U01787,RISK_030,352
ASMT_0000397,REV_2026,U00921,RISK_109,528
ASMT_0000398,REV_2022,U00124,RISK_018,606
ASMT_0000398,REV_2022,U00124,RISK_018,144
ASMT_0000399,REV_2025,U00124,RISK_018,40
ASMT_0000400,REV_2022,U01505,RISK_021,641
ASMT_0000400,REV_2022,U01505,RISK_021,277
ASMT_0000401,REV_2023,U01505,RISK_021,384
ASMT_0000401,REV_2023,U01505,RISK_021,492
ASMT_0000402,REV_2024,U01505,RISK_021,5
ASMT_0000402,REV_2024,U01505,RISK_021,409
ASMT_0000403,REV_2025,U01505,RISK_021,597
ASMT_0000403,REV_2025,U01505,RISK_021,586
ASMT_0000404,REV_2026,U01505,RISK_021,14
ASMT_0000405,REV_2024,U00502,RISK_100,338
ASMT_0000405,REV_2024,U00502,RISK_100,493
ASMT_0000406,REV_2025,U01669,RISK_109,189
ASMT_0000406,REV_2025,U01669,RISK_109,587
ASMT_0000407,REV_2024,U00666,RISK_069,469
ASMT_0000408,REV_2026,U00666,RISK_069,554
ASMT_0000409,REV_2026,U00349,RISK_038,222
ASMT_0000409,REV_2026,U00349,RISK_038,143
ASMT_0000410,REV_2024,U00713,RISK_103,86
ASMT_0000410,REV_2024,U00713,RISK_103,63
ASMT_0000411,REV_2022,U01447,RISK_025,643
ASMT_0000412,REV_2023,U01447,RISK_025,417
ASMT_0000412,REV_2023,U01447,RISK_025,216
ASMT_0000413,REV_2024,U00266,RISK_005,37
ASMT_0000413,REV_2024,U00266,RISK_005,237
ASMT_0000414,REV_2022,U00950,RISK_070,592
ASMT_0000415,REV_2023,U00950,RISK_070,241
ASMT_0000415,REV_2023,U00950,RISK_070,615
ASMT_0000415,REV_2023,U00950,RISK_070,119
ASMT_0000416,REV_2024,U00950,RISK_070,310
ASMT_0000416,REV_2024,U00950,RISK_070,641
ASMT_0000417,REV_2026,U00950,RISK_070,122
ASMT_0000417,REV_2026,U00950,RISK_070,477
ASMT_0000418,REV_2025,U00619,RISK_027,377
ASMT_0000418,REV_2025,U00619,RISK_027,360
ASMT_0000419,REV_2025,U01138,RISK_114,607
ASMT_0000419,REV_2025,U01138,RISK_114,238
ASMT_0000420,REV_2022,U00783,RISK_073,38
ASMT_0000420,REV_2022,U00783,RISK_073,351
ASMT_0000421,REV_2024,U00070,RISK_089,369
ASMT_0000421,REV_2024,U00070,RISK_089,482
ASMT_0000422,REV_2022,U01128,RISK_010,92
ASMT_0000423,REV_2022,U00028,RISK_084,389
ASMT_0000423,REV_2022,U00028,RISK_084,547
ASMT_0000424,REV_2024,U00028,RISK_084,347
ASMT_0000424,REV_2024,U00028,RISK_084,480
ASMT_0000425,REV_2026,U00028,RISK_084,63
ASMT_0000425,REV_2026,U00028,RISK_084,525
ASMT_0000426,REV_2022,U01269,RISK_042,520
ASMT_0000426,REV_2022,U01269,RISK_042,122
ASMT_0000427,REV_2025,U01777,RISK_006,159
ASMT_0000427,REV_2025,U01777,RISK_006,304
ASMT_0000427,REV_2025,U01777,RISK_006,486
ASMT_0000428,REV_2022,U01054,RISK_053,71
ASMT_0000429,REV_2023,U00360,RISK_079,466
ASMT_0000429,REV_2023,U00360,RISK_079,173
ASMT_0000429,REV_2023,U00360,RISK_079,288
ASMT_0000430,REV_2024,U00562,RISK_062,326
ASMT_0000430,REV_2024,U00562,RISK_062,432
ASMT_0000431,REV_2022,U01679,RISK_054,192
ASMT_0000431,REV_2022,U01679,RISK_054,270
ASMT_0000432,REV_2022,U00829,RISK_003,299
ASMT_0000432,REV_2022,U00829,RISK_003,154
ASMT_0000433,REV_2025,U00829,RISK_003,420
ASMT_0000433,REV_2025,U00829,RISK_003,510
ASMT_0000434,REV_2023,U00344,RISK_088,363
ASMT_0000434,REV_2023,U00344,RISK_088,578
ASMT_0000435,REV_2025,U00344,RISK_088,362
ASMT_0000435,REV_2025,U00344,RISK_088,463
ASMT_0000436,REV_2026,U00153,RISK_013,97
ASMT_0000436,REV_2026,U00153,RISK_013,502
ASMT_0000437,REV_2024,U00194,RISK_082,597
ASMT_0000437,REV_2024,U00194,RISK_082,355
ASMT_0000438,REV_2022,U01701,RISK_084,575
ASMT_0000439,REV_2026,U01701,RISK_084,564
ASMT_0000439,REV_2026,U01701,RISK_084,157
ASMT_0000440,REV_2024,U00756,RISK_075,232
ASMT_0000440,REV_2024,U00756,RISK_075,15
ASMT_0000440,REV_2024,U00756,RISK_075,158
ASMT_0000441,REV_2025,U01393,RISK_100,448
ASMT_0000441,REV_2025,U01393,RISK_100,626
ASMT_0000441,REV_2025,U01393,RISK_100,336
ASMT_0000442,REV_2022,U01094,RISK_110,576
ASMT_0000443,REV_2023,U01094,RISK_110,12
ASMT_0000443,REV_2023,U01094,RISK_110,15
ASMT_0000444,REV_2024,U01094,RISK_110,179
ASMT_0000444,REV_2024,U01094,RISK_110,165
ASMT_0000445,REV_2022,U00700,RISK_007,77
ASMT_0000445,REV_2022,U00700,RISK_007,43
ASMT_0000446,REV_2022,U00798,RISK_068,65
ASMT_0000446,REV_2022,U00798,RISK_068,365
ASMT_0000447,REV_2022,U00436,RISK_046,170
ASMT_0000447,REV_2022,U00436,RISK_046,283
ASMT_0000448,REV_2023,U00446,RISK_087,108
ASMT_0000448,REV_2023,U00446,RISK_087,404
ASMT_0000449,REV_2025,U00446,RISK_087,176
ASMT_0000450,REV_2023,U00399,RISK_024,31
ASMT_0000451,REV_2025,U00399,RISK_024,427
ASMT_0000451,REV_2025,U00399,RISK_024,141
ASMT_0000452,REV_2026,U00399,RISK_024,95
ASMT_0000453,REV_2022,U00193,RISK_082,90
ASMT_0000454,REV_2022,U00243,RISK_060,384
ASMT_0000455,REV_2023,U00243,RISK_060,579
ASMT_0000456,REV_2024,U00243,RISK_060,24
ASMT_0000456,REV_2024,U00243,RISK_060,291
ASMT_0000457,REV_2024,U00840,RISK_094,359
ASMT_0000457,REV_2024,U00840,RISK_094,609
ASMT_0000458,REV_2023,U00594,RISK_029,383
ASMT_0000458,REV_2023,U00594,RISK_029,11
ASMT_0000459,REV_2022,U01285,RISK_034,397
ASMT_0000460,REV_2026,U00170,RISK_003,401
ASMT_0000461,REV_2022,U01394,RISK_118,650
ASMT_0000461,REV_2022,U01394,RISK_118,198
ASMT_0000462,REV_2022,U01619,RISK_018,143
ASMT_0000462,REV_2022,U01619,RISK_018,315
ASMT_0000463,REV_2023,U01619,RISK_018,45
ASMT_0000463,REV_2023,U01619,RISK_018,372
ASMT_0000464,REV_2022,U00905,RISK_027,301
ASMT_0000464,REV_2022,U00905,RISK_027,459
ASMT_0000465,REV_2024,U00905,RISK_027,200
ASMT_0000465,REV_2024,U00905,RISK_027,576
ASMT_0000466,REV_2026,U00905,RISK_027,526
ASMT_0000466,REV_2026,U00905,RISK_027,158
ASMT_0000467,REV_2022,U00425,RISK_065,380
ASMT_0000467,REV_2022,U00425,RISK_065,512
ASMT_0000468,REV_2026,U01381,RISK_059,233
ASMT_0000469,REV_2022,U00218,RISK_096,277
ASMT_0000469,REV_2022,U00218,RISK_096,18
ASMT_0000470,REV_2023,U00218,RISK_096,52
ASMT_0000470,REV_2023,U00218,RISK_096,205
ASMT_0000471,REV_2024,U00218,RISK_096,581
ASMT_0000472,REV_2025,U00218,RISK_096,448
ASMT_0000472,REV_2025,U00218,RISK_096,580
ASMT_0000473,REV_2022,U00429,RISK_101,86
ASMT_0000473,REV_2022,U00429,RISK_101,410
ASMT_0000474,REV_2023,U00429,RISK_101,37
ASMT_0000475,REV_2024,U00429,RISK_101,462
ASMT_0000475,REV_2024,U00429,RISK_101,639
ASMT_0000476,REV_2025,U00429,RISK_101,585
ASMT_0000476,REV_2025,U00429,RISK_101,613
ASMT_0000477,REV_2026,U00429,RISK_101,600
ASMT_0000477,REV_2026,U00429,RISK_101,155
ASMT_0000478,REV_2022,U01288,RISK_102,208
ASMT_0000478,REV_2022,U01288,RISK_102,427
ASMT_0000479,REV_2024,U01596,RISK_025,190
ASMT_0000479,REV_2024,U01596,RISK_025,84
ASMT_0000479,REV_2024,U01596,RISK_025,124
ASMT_0000480,REV_2022,U01365,RISK_101,332
ASMT_0000481,REV_2023,U01365,RISK_101,348
ASMT_0000481,REV_2023,U01365,RISK_101,473
ASMT_0000482,REV_2024,U01365,RISK_101,610
ASMT_0000483,REV_2025,U01365,RISK_101,141
ASMT_0000483,REV_2025,U01365,RISK_101,209
ASMT_0000484,REV_2026,U01365,RISK_101,380
ASMT_0000484,REV_2026,U01365,RISK_101,113
ASMT_0000485,REV_2024,U01383,RISK_009,56
ASMT_0000485,REV_2024,U01383,RISK_009,323
ASMT_0000486,REV_2025,U00041,RISK_025,163
ASMT_0000486,REV_2025,U00041,RISK_025,86
ASMT_0000487,REV_2022,U00147,RISK_056,596
ASMT_0000487,REV_2022,U00147,RISK_056,254
ASMT_0000488,REV_2023,U00147,RISK_056,436
ASMT_0000488,REV_2023,U00147,RISK_056,74
ASMT_0000489,REV_2024,U00147,RISK_056,288
ASMT_0000489,REV_2024,U00147,RISK_056,567
ASMT_0000490,REV_2025,U00147,RISK_056,360
ASMT_0000491,REV_2024,U01406,RISK_107,284
ASMT_0000491,REV_2024,U01406,RISK_107,486
ASMT_0000492,REV_2023,U00558,RISK_087,310
ASMT_0000492,REV_2023,U00558,RISK_087,125
ASMT_0000493,REV_2025,U00558,RISK_087,372
ASMT_0000494,REV_2023,U01706,RISK_016,260
ASMT_0000494,REV_2023,U01706,RISK_016,375
ASMT_0000495,REV_2022,U00969,RISK_030,187
ASMT_0000495,REV_2022,U00969,RISK_030,337
ASMT_0000495,REV_2022,U00969,RISK_030,573
ASMT_0000496,REV_2022,U00662,RISK_050,64
ASMT_0000496,REV_2022,U00662,RISK_050,329
ASMT_0000497,REV_2023,U00662,RISK_050,274
ASMT_0000497,REV_2023,U00662,RISK_050,283
ASMT_0000498,REV_2024,U00662,RISK_050,314
ASMT_0000498,REV_2024,U00662,RISK_050,603
ASMT_0000499,REV_2026,U00662,RISK_050,420
ASMT_0000499,REV_2026,U00662,RISK_050,494
ASMT_0000499,REV_2026,U00662,RISK_050,486
ASMT_0000500,REV_2022,U00396,RISK_003,327
ASMT_0000500,REV_2022,U00396,RISK_003,465
ASMT_0000501,REV_2024,U00396,RISK_003,89
ASMT_0000502,REV_2022,U01096,RISK_005,119
ASMT_0000502,REV_2022,U01096,RISK_005,295
ASMT_0000503,REV_2022,U01702,RISK_114,415
ASMT_0000504,REV_2025,U00725,RISK_073,245
ASMT_0000504,REV_2025,U00725,RISK_073,554
ASMT_0000505,REV_2023,U01715,RISK_077,372
ASMT_0000506,REV_2024,U01715,RISK_077,258
ASMT_0000506,REV_2024,U01715,RISK_077,313
ASMT_0000507,REV_2024,U00214,RISK_116,218
ASMT_0000507,REV_2024,U00214,RISK_116,158
ASMT_0000507,REV_2024,U00214,RISK_116,38
ASMT_0000508,REV_2022,U01081,RISK_076,228
ASMT_0000509,REV_2026,U01081,RISK_076,188
ASMT_0000510,REV_2022,U00185,RISK_001,564
ASMT_0000511,REV_2023,U00185,RISK_001,62
ASMT_0000511,REV_2023,U00185,RISK_001,217
ASMT_0000512,REV_2024,U00185,RISK_001,338
ASMT_0000512,REV_2024,U00185,RISK_001,326
ASMT_0000513,REV_2025,U00185,RISK_001,402
ASMT_0000514,REV_2026,U00185,RISK_001,245
ASMT_0000514,REV_2026,U00185,RISK_001,195
ASMT_0000515,REV_2024,U01529,RISK_079,501
ASMT_0000515,REV_2024,U01529,RISK_079,375
ASMT_0000515,REV_2024,U01529,RISK_079,404
ASMT_0000516,REV_2025,U00843,RISK_046,437
ASMT_0000517,REV_2026,U00843,RISK_046,424
ASMT_0000518,REV_2022,U01114,RISK_028,355
ASMT_0000519,REV_2023,U01114,RISK_028,109
ASMT_0000520,REV_2023,U01123,RISK_106,613
ASMT_0000520,REV_2023,U01123,RISK_106,159
ASMT_0000521,REV_2022,U01470,RISK_041,4
ASMT_0000521,REV_2022,U01470,RISK_041,148
ASMT_0000521,REV_2022,U01470,RISK_041,178
ASMT_0000522,REV_2026,U01470,RISK_041,102
ASMT_0000522,REV_2026,U01470,RISK_041,19
ASMT_0000523,REV_2022,U01185,RISK_096,472
ASMT_0000523,REV_2022,U01185,RISK_096,79
ASMT_0000524,REV_2023,U01185,RISK_096,517
ASMT_0000525,REV_2022,U00184,RISK_061,310
ASMT_0000525,REV_2022,U00184,RISK_061,442
ASMT_0000526,REV_2023,U00184,RISK_061,271
ASMT_0000526,REV_2023,U00184,RISK_061,100
ASMT_0000527,REV_2024,U00184,RISK_061,431
ASMT_0000527,REV_2024,U00184,RISK_061,343
ASMT_0000528,REV_2026,U00184,RISK_061,471
ASMT_0000528,REV_2026,U00184,RISK_061,621
ASMT_0000529,REV_2023,U01618,RISK_015,88
ASMT_0000529,REV_2023,U01618,RISK_015,297
ASMT_0000530,REV_2022,U01128,RISK_076,180
ASMT_0000530,REV_2022,U01128,RISK_076,438
ASMT_0000531,REV_2023,U01128,RISK_076,546
ASMT_0000532,REV_2024,U01128,RISK_076,220
ASMT_0000533,REV_2026,U01128,RISK_076,5
ASMT_0000534,REV_2023,U00297,RISK_110,454
ASMT_0000534,REV_2023,U00297,RISK_110,384
ASMT_0000535,REV_2024,U00297,RISK_110,600
ASMT_0000535,REV_2024,U00297,RISK_110,2
ASMT_0000536,REV_2025,U00297,RISK_110,182
ASMT_0000537,REV_2022,U00479,RISK_106,375
ASMT_0000537,REV_2022,U00479,RISK_106,639
ASMT_0000538,REV_2022,U00960,RISK_049,239
ASMT_0000538,REV_2022,U00960,RISK_049,405
ASMT_0000539,REV_2022,U00517,RISK_116,559
ASMT_0000539,REV_2022,U00517,RISK_116,619
ASMT_0000540,REV_2023,U00517,RISK_116,218
ASMT_0000540,REV_2023,U00517,RISK_116,347
ASMT_0000541,REV_2025,U00517,RISK_116,399
ASMT_0000541,REV_2025,U00517,RISK_116,271
ASMT_0000542,REV_2022,U01102,RISK_097,372
ASMT_0000542,REV_2022,U01102,RISK_097,453
ASMT_0000543,REV_2022,U00464,RISK_026,188
ASMT_0000543,REV_2022,U00464,RISK_026,273
ASMT_0000544,REV_2022,U01778,RISK_116,576
ASMT_0000544,REV_2022,U01778,RISK_116,453
ASMT_0000545,REV_2024,U01778,RISK_116,113
ASMT_0000545,REV_2024,U01778,RISK_116,369
ASMT_0000546,REV_2023,U00937,RISK_090,649
ASMT_0000546,REV_2023,U00937,RISK_090,445
ASMT_0000547,REV_2025,U00937,RISK_090,174
ASMT_0000548,REV_2026,U00937,RISK_090,423
ASMT_0000548,REV_2026,U00937,RISK_090,392
ASMT_0000548,REV_2026,U00937,RISK_090,125
ASMT_0000549,REV_2022,U01567,RISK_116,400
ASMT_0000549,REV_2022,U01567,RISK_116,538
ASMT_0000550,REV_2025,U01567,RISK_116,128
ASMT_0000551,REV_2022,U01105,RISK_063,265
ASMT_0000552,REV_2025,U01105,RISK_063,253
ASMT_0000552,REV_2025,U01105,RISK_063,379
ASMT_0000553,REV_2026,U01105,RISK_063,409
ASMT_0000553,REV_2026,U01105,RISK_063,356
ASMT_0000554,REV_2023,U00654,RISK_119,28
ASMT_0000554,REV_2023,U00654,RISK_119,395
ASMT_0000555,REV_2025,U01704,RISK_022,124
ASMT_0000556,REV_2023,U00554,RISK_091,475
ASMT_0000556,REV_2023,U00554,RISK_091,373
ASMT_0000557,REV_2026,U00554,RISK_091,17
ASMT_0000558,REV_2022,U01255,RISK_016,99
ASMT_0000558,REV_2022,U01255,RISK_016,145
ASMT_0000559,REV_2024,U01255,RISK_016,47
ASMT_0000559,REV_2024,U01255,RISK_016,642
ASMT_0000560,REV_2026,U01255,RISK_016,490
ASMT_0000560,REV_2026,U01255,RISK_016,296
ASMT_0000561,REV_2024,U01020,RISK_116,551
ASMT_0000561,REV_2024,U01020,RISK_116,34
ASMT_0000562,REV_2026,U01020,RISK_116,212
ASMT_0000562,REV_2026,U01020,RISK_116,294
ASMT_0000563,REV_2023,U00727,RISK_047,170
ASMT_0000563,REV_2023,U00727,RISK_047,514
ASMT_0000564,REV_2022,U00455,RISK_104,640
ASMT_0000565,REV_2024,U00455,RISK_104,128
ASMT_0000565,REV_2024,U00455,RISK_104,547
ASMT_0000566,REV_2025,U00455,RISK_104,262
ASMT_0000567,REV_2026,U00455,RISK_104,395
ASMT_0000567,REV_2026,U00455,RISK_104,233
ASMT_0000568,REV_2022,U01793,RISK_045,177
ASMT_0000568,REV_2022,U01793,RISK_045,485
